"state","city","bedroom","bath","acre_lot","house_size","price","price_in_K"
"Connecticut","Waterbury",2,2,0.19,960,217500,218
"Connecticut","Waterbury",3,2,0.14,1450,244999,245
"Connecticut","Waterbury",3,3,0.34,1500,279900,280
"Connecticut","Waterbury",4,2,0.23,1296,230000,230
"Connecticut","Waterbury",3,2,0.17,1415,249900,250
"Connecticut","Waterbury",4,2,0.17,1220,239000,239
"Connecticut","Waterbury",3,1,0.17,1080,200500,200
"Connecticut","Waterbury",3,2,0.26,1446,275000,275
"Connecticut","Waterbury",3,2,0.14,2592,279900,280
"Connecticut","Naugatuck",5,3,0.12,3314,325000,325
"Connecticut","Waterbury",3,2,0.17,1142,225000,225
"Connecticut","Waterbury",3,1,0.15,1120,229900,230
"Connecticut","Naugatuck",3,1,0.08,1105,66300,66
"Connecticut","Plymouth",3,3,0.28,1782,399900,400
"Connecticut","Waterbury",3,4,0.14,2043,189000,189
"Connecticut","Waterbury",4,2,0.33,2025,189000,189
"Connecticut","Waterbury",3,1,0.21,936,199500,200
"Connecticut","Prospect",3,2,0.46,2338,294500,294
"Connecticut","Wolcott",2,2,0.2,666,199000,199
"Connecticut","Cheshire",3,1,0.53,1144,299900,300
"Connecticut","Haddam",2,1,0.52,884,249000,249
"Connecticut","Southington",3,2,0.28,1620,187200,187
"Connecticut","New Haven",4,2,0.13,1728,230000,230
"Connecticut","Southington",2,1,0.46,928,249900,250
"Connecticut","Hamden",3,2,0.16,1347,3e+05,300
"Connecticut","Waterbury",3,2,0.18,1692,164900,165
"Connecticut","Plymouth",2,1,0.37,908,199900,200
"Connecticut","Harwinton",4,2,1.28,1306,295000,295
"Connecticut","Waterbury",2,1,0.16,960,169900,170
"Connecticut","Waterbury",3,1,0.16,1408,259900,260
"Connecticut","Waterbury",4,3,0.35,2324,399999,400
"Connecticut","Waterbury",4,2,0.23,2392,219900,220
"Connecticut","Naugatuck",4,2,0.13,1645,250000,250
"Connecticut","Waterbury",3,2,0.17,1456,195000,195
"Connecticut","Waterbury",6,3,0.16,3325,219900,220
"Connecticut","Naugatuck",3,2,0.37,1665,180000,180
"Connecticut","Waterbury",3,1,0.21,1009,154900,155
"Connecticut","Seymour",4,3,0.58,1979,389000,389
"Connecticut","Waterbury",3,3,0.18,1425,199000,199
"Connecticut","Naugatuck",3,2,0.28,1781,290000,290
"Connecticut","Naugatuck",3,2,0.24,1389,269900,270
"Connecticut","Waterbury",4,2,0.08,1864,189500,190
"Connecticut","Beacon Falls",3,2,1,1304,344900,345
"Connecticut","Beacon Falls",3,2,0.38,1512,350000,350
"Connecticut","Naugatuck",3,1,0.22,922,249900,250
"Connecticut","Waterbury",5,2,0.13,2064,259900,260
"Connecticut","Waterbury",5,2,0.09,1886,220000,220
"Connecticut","Plymouth",3,3,1.15,2749,385000,385
"Connecticut","Naugatuck",3,2,0.6,2042,299000,299
"Connecticut","Waterbury",3,2,0.16,1040,245000,245
"Connecticut","Naugatuck",4,2,0.23,1432,279000,279
"Connecticut","Waterbury",3,2,0.13,1710,250000,250
"Connecticut","Waterbury",6,4,0.11,2289,269900,270
"Connecticut","Naugatuck",2,1,0.53,816,139900,140
"Connecticut","Waterbury",2,3,0.28,1232,239900,240
"Connecticut","Middlebury",4,3,0.97,2838,450000,450
"Connecticut","Waterbury",3,2,0.18,1092,199900,200
"Connecticut","Waterbury",2,1,0.21,1000,165000,165
"Connecticut","Waterbury",3,2,0.29,1252,244900,245
"Connecticut","Seymour",4,1,0.58,1159,269900,270
"Connecticut","Plymouth",3,3,1.05,1888,399999,400
"Connecticut","Waterbury",2,1,0.12,1074,110000,110
"Connecticut","Waterbury",6,3,0.09,3280,189900,190
"Connecticut","Watertown",3,2,0.31,1080,269900,270
"Connecticut","Waterbury",3,2,0.15,1272,180000,180
"Connecticut","Waterbury",5,3,0.11,2510,220000,220
"Connecticut","Waterbury",3,2,0.11,1534,194900,195
"Connecticut","Naugatuck",4,1,0.17,1080,259900,260
"Connecticut","Watertown",3,1,0.23,988,259900,260
"Connecticut","Waterbury",3,2,0.52,1938,279000,279
"Connecticut","Waterbury",6,3,0.1,3690,199900,200
"Connecticut","Waterbury",4,2,0.12,2203,199900,200
"Connecticut","Plymouth",5,1,0.35,1440,1e+05,100
"Connecticut","Waterbury",4,2,0.29,1943,260000,260
"Connecticut","Waterbury",4,2,0.12,1832,119900,120
"Connecticut","Beacon Falls",4,3,1.77,2456,519900,520
"Connecticut","Waterbury",3,3,0.24,1244,310000,310
"Connecticut","Watertown",3,3,0.46,1288,369900,370
"Connecticut","Watertown",3,2,0.13,756,229900,230
"Connecticut","Woodbridge",3,2,1.61,2145,449000,449
"Connecticut","Beacon Falls",3,2,0.12,1008,289000,289
"Connecticut","Waterbury",5,3,0.33,2428,292500,292
"Connecticut","Waterbury",3,1,0.26,1272,239000,239
"Connecticut","Waterbury",3,2,0.21,1080,270000,270
"Connecticut","Watertown",4,2,0.24,1000,264500,264
"Connecticut","Waterbury",4,4,0.16,1500,184500,184
"Connecticut","Beacon Falls",4,4,0.76,2923,595000,595
"Connecticut","Waterbury",3,2,0.37,1176,249900,250
"Connecticut","Waterbury",6,3,0.09,2638,219900,220
"Connecticut","Naugatuck",3,1,0.17,1212,259000,259
"Connecticut","Waterbury",4,3,0.14,2430,185000,185
"Connecticut","Thomaston",3,2,0.54,2236,249900,250
"Connecticut","Waterbury",3,2,0.17,1700,199900,200
"Connecticut","Middlebury",4,3,1.41,2616,413317,413
"Connecticut","Thomaston",4,3,1.12,2704,475000,475
"Connecticut","Plymouth",4,2,0.42,2359,399500,400
"Connecticut","Naugatuck",4,3,0.41,3043,479900,480
"Connecticut","Waterbury",3,2,0.06,1078,189900,190
"Connecticut","Thomaston",3,2,0.1,1106,225000,225
"Connecticut","Naugatuck",3,3,0.16,1639,269900,270
"Connecticut","Naugatuck",3,3,0.14,1539,239900,240
"Connecticut","Waterbury",3,1,0.16,936,124900,125
"Connecticut","Waterbury",3,1,0.23,960,222000,222
"Connecticut","Waterbury",2,1,0.37,932,74900,75
"Connecticut","Naugatuck",4,3,0.19,2176,299900,300
"Connecticut","Middlebury",4,2,0.9,1933,392600,393
"Connecticut","Naugatuck",4,3,0.29,2374,299900,300
"Connecticut","Waterbury",3,2,0.19,1526,249900,250
"Connecticut","Waterbury",3,2,0.19,900,139000,139
"Connecticut","Watertown",3,2,0.26,1152,210000,210
"Connecticut","Waterbury",4,2,0.12,1170,275000,275
"Connecticut","Waterbury",2,1,0.17,1080,169000,169
"Connecticut","Seymour",3,1,0.13,1245,225000,225
"Connecticut","Waterbury",2,1,0.15,1004,189900,190
"Connecticut","Naugatuck",6,3,0.42,2435,419900,420
"Connecticut","Waterbury",3,2,0.5,1453,269900,270
"Connecticut","Naugatuck",4,3,1.11,2116,299000,299
"Connecticut","Waterbury",3,1,0.21,1300,199900,200
"Connecticut","Naugatuck",3,2,0.17,1393,185000,185
"Connecticut","Waterbury",6,3,0.11,2988,229900,230
"Connecticut","Watertown",3,2,0.11,1248,2e+05,200
"Connecticut","Naugatuck",4,2,0.41,1451,269900,270
"Connecticut","Bethany",3,3,3.06,3145,624900,625
"Connecticut","Plymouth",3,3,0.28,1748,329900,330
"Connecticut","Waterbury",3,1,0.15,928,179999,180
"Connecticut","Naugatuck",4,2,0.24,1473,249900,250
"Connecticut","Waterbury",3,2,0.2,1276,250000,250
"Connecticut","Watertown",4,1,0.13,1160,224900,225
"Connecticut","Waterbury",3,3,0.22,1428,289900,290
"Connecticut","Waterbury",4,2,0.11,1449,269999,270
"Connecticut","Waterbury",3,3,0.2,1080,149900,150
"Connecticut","Waterbury",3,2,0.2,1620,189900,190
"Connecticut","Waterbury",5,2,0.36,1983,265000,265
"Connecticut","Waterbury",3,1,0.17,1028,245000,245
"Connecticut","Waterbury",5,2,0.13,1870,189900,190
"Connecticut","Waterbury",4,2,0.4,1818,64900,65
"Connecticut","Waterbury",3,1,0.17,978,212000,212
"Connecticut","Waterbury",3,4,0.11,1960,249900,250
"Connecticut","Middlebury",3,2,0.72,1286,325000,325
"Connecticut","Naugatuck",3,4,0.18,2104,369000,369
"Connecticut","Naugatuck",3,2,0.19,1407,270000,270
"Connecticut","Waterbury",4,2,0.17,1081,194900,195
"Connecticut","Waterbury",3,2,0.2,1188,225000,225
"Connecticut","Waterbury",5,3,0.43,3380,225000,225
"Connecticut","Seymour",4,3,0.93,2034,350000,350
"Connecticut","Naugatuck",4,3,0.69,2844,399900,400
"Connecticut","Waterbury",4,2,0.22,1264,269000,269
"Connecticut","Beacon Falls",3,2,0.34,1222,315000,315
"Connecticut","Waterbury",5,3,0.1,3110,189000,189
"Connecticut","Waterbury",4,2,0.08,1414,135000,135
"Connecticut","Middlebury",2,1,1,1489,249900,250
"Connecticut","Naugatuck",4,4,1.5,3257,475000,475
"Connecticut","Seymour",3,2,0.62,1852,325000,325
"Connecticut","Waterbury",3,2,0.17,1256,249900,250
"Connecticut","Beacon Falls",3,2,0.61,1624,399000,399
"Connecticut","Naugatuck",3,2,0.19,1338,274900,275
"Connecticut","Waterbury",2,1,0.23,1248,224000,224
"Connecticut","Waterbury",6,2,0.22,1598,210000,210
"Connecticut","Thomaston",4,2,0.15,1855,224900,225
"Connecticut","Naugatuck",4,2,0.18,1573,320000,320
"Connecticut","Waterbury",3,2,0.21,1056,239000,239
"Connecticut","Waterbury",2,2,0.13,1130,180000,180
"Connecticut","Waterbury",3,2,0.15,1363,138999,139
"Connecticut","Naugatuck",3,2,0.31,1662,305000,305
"Connecticut","Naugatuck",5,3,0.89,2177,269900,270
"Connecticut","Naugatuck",3,2,0.5,1526,285000,285
"Connecticut","Waterbury",3,1,0.11,1240,149900,150
"Connecticut","Beacon Falls",4,3,0.22,1992,410000,410
"Connecticut","Waterbury",6,3,0.13,2472,380000,380
"Connecticut","Waterbury",3,2,0.23,1388,229000,229
"Connecticut","Naugatuck",3,2,0.24,1108,239900,240
"Connecticut","West Hartford",5,4,0.8,3424,749900,750
"Connecticut","Waterbury",3,3,0.35,1536,299900,300
"Connecticut","Naugatuck",3,2,0.88,1247,290000,290
"Connecticut","Waterbury",3,3,0.24,1321,350000,350
"Connecticut","Waterbury",4,4,0.13,2012,184000,184
"Connecticut","Naugatuck",2,2,0.14,898,239900,240
"Connecticut","Waterbury",6,4,0.21,3040,329900,330
"Connecticut","Naugatuck",2,1,0.17,840,199900,200
"Connecticut","Naugatuck",3,2,0.28,1339,325000,325
"Connecticut","Waterbury",3,3,0.11,2064,259900,260
"Connecticut","Waterbury",4,2,0.03,1440,179900,180
"Connecticut","Waterbury",3,2,0.17,1483,225000,225
"Connecticut","Waterbury",2,1,0.11,1016,179900,180
"Connecticut","Harwinton",2,2,11.01,1619,745000,745
"Connecticut","Waterbury",2,1,0.21,1364,230000,230
"Connecticut","Waterbury",2,2,0.11,952,145000,145
"Connecticut","Naugatuck",3,1,0.3,1470,279900,280
"Connecticut","Beacon Falls",5,4,1.04,3716,695900,696
"Connecticut","Naugatuck",3,1,0.38,1352,264000,264
"Connecticut","Naugatuck",3,3,0.19,988,339000,339
"Connecticut","Seymour",3,1,0.33,1032,289900,290
"Connecticut","Bolton",3,2,1.01,1416,329900,330
"Connecticut","New Britain",3,1,0.25,944,139999,140
"Connecticut","New Britain",2,1,0.18,1105,159900,160
"Connecticut","New Britain",4,1,0.22,1280,225000,225
"Connecticut","New Britain",5,2,0.18,1864,199000,199
"Connecticut","Rocky Hill",5,3,0.94,3375,574900,575
"Connecticut","Rocky Hill",4,1,0.15,1436,309900,310
"Connecticut","Watertown",4,1,0.31,1065,185000,185
"Connecticut","Waterbury",3,1,0.23,1249,215000,215
"Connecticut","Waterbury",4,4,0.35,2839,498000,498
"Connecticut","Waterbury",3,2,0.42,2032,299900,300
"Connecticut","Waterbury",3,1,0.23,900,145000,145
"Connecticut","Watertown",3,2,0.06,1446,304900,305
"Connecticut","Waterbury",3,3,0.21,1612,319000,319
"Connecticut","Waterbury",3,2,0.22,1128,279900,280
"Connecticut","Plymouth",3,1,0.23,912,174900,175
"Connecticut","Cheshire",4,4,0.67,2461,534900,535
"Connecticut","Southington",4,3,0.52,2370,469900,470
"Connecticut","Southington",3,1,0.32,971,3e+05,300
"Connecticut","West Hartford",4,3,0.27,1890,518888,519
"Connecticut","Glastonbury",4,3,0.72,2495,475000,475
"Connecticut","South Windsor",4,3,0.92,3123,669000,669
"Connecticut","South Windsor",4,3,1.2,2553,449900,450
"Connecticut","Tolland",4,3,1.01,4099,599900,600
"Connecticut","Derby",3,1,0.35,864,265000,265
"Connecticut","Ansonia",3,2,0.16,1599,289900,290
"Connecticut","Windsor Locks",3,3,0.38,2716,426000,426
"Connecticut","Windsor Locks",4,3,0.35,1952,390000,390
"Connecticut","Winchester",3,2,0.24,1525,199900,200
"Connecticut","Derby",5,4,0.12,2200,309900,310
"Connecticut","Hartford",5,2,0.12,2131,179900,180
"Connecticut","West Hartford",5,3,0.18,3394,439000,439
"Connecticut","West Hartford",3,2,0.15,1411,325000,325
"Connecticut","Wethersfield",2,2,0.27,1184,289000,289
"Connecticut","East Hartford",3,2,0.3,1609,240000,240
"Connecticut","Hartford",6,3,0.21,3780,299900,300
"Connecticut","West Hartford",5,4,0.55,3047,699900,700
"Connecticut","East Hartford",2,1,0.31,1064,225000,225
"Connecticut","East Hartford",4,3,0.26,2220,374900,375
"Connecticut","Manchester",3,1,0.18,1163,224900,225
"Connecticut","Newington",3,2,0.22,1267,275000,275
"Connecticut","Seymour",5,3,0.06,1596,199900,200
"Connecticut","Woodbridge",4,3,1.7,3200,849900,850
"Connecticut","Seymour",4,3,1.13,2800,609900,610
"Connecticut","Ansonia",3,2,0.19,1584,250000,250
"Connecticut","Bethany",4,3,3.66,2400,775000,775
"Connecticut","Ansonia",4,2,0.09,1440,279900,280
"Connecticut","Derby",4,2,0.07,851,189995,190
"Connecticut","Oxford",5,4,2.02,3755,850000,850
"Connecticut","Bristol",4,4,0.61,2304,450000,450
"Connecticut","Seymour",3,2,0.39,1448,309900,310
"Connecticut","Ansonia",2,1,0.09,1002,155000,155
"Connecticut","Waterbury",3,1,0.21,1534,139900,140
"Connecticut","Waterbury",3,2,0.14,1540,160000,160
"Connecticut","Naugatuck",4,2,0.14,1736,350000,350
"Connecticut","Waterbury",3,5,2,2313,399900,400
"Connecticut","Waterbury",3,2,0.05,1075,185000,185
"Connecticut","Waterbury",6,4,0.3,4097,529900,530
"Connecticut","Naugatuck",4,1,0.1,1080,249000,249
"Connecticut","Oxford",3,1,1.63,1269,159900,160
"Connecticut","Ansonia",3,2,0.09,1050,189900,190
"Connecticut","Shelton",3,2,0.16,950,339000,339
"Connecticut","Ansonia",3,2,0.12,1331,171600,172
"Connecticut","Derby",3,1,0.22,1177,264900,265
"Connecticut","Ansonia",3,2,0.19,1466,325000,325
"Connecticut","Woodbridge",4,3,1.76,3443,580000,580
"Connecticut","Bethany",4,5,5.26,2741,799975,800
"Connecticut","Ansonia",6,2,0.13,2112,399900,400
"Connecticut","Ansonia",5,3,0.09,2463,375000,375
"Connecticut","Ansonia",6,2,0.11,1586,269000,269
"Connecticut","Ansonia",2,1,0.19,624,129000,129
"Connecticut","Derby",5,2,0.23,2264,387900,388
"Connecticut","Ansonia",2,2,0.13,804,248000,248
"Connecticut","Seymour",3,2,0.21,1508,269900,270
"Connecticut","Derby",4,3,0.02,1472,194000,194
"Connecticut","Derby",3,2,0.39,1080,289900,290
"Connecticut","Ansonia",2,2,0.09,900,195000,195
"Connecticut","Woodbridge",3,3,1.75,1861,439900,440
"Connecticut","Ansonia",3,3,0.26,1312,329900,330
"Connecticut","Derby",5,4,0.07,4657,289000,289
"Connecticut","Shelton",3,3,0.11,1956,459900,460
"Connecticut","Ansonia",3,1,0.17,1000,245000,245
"Connecticut","Ansonia",4,2,0.11,2564,399900,400
"Connecticut","Woodbridge",5,3,1.48,2244,525000,525
"Connecticut","Shelton",2,2,0.13,1271,3e+05,300
"Connecticut","Derby",5,2,0.06,1525,219999,220
"Connecticut","Woodbridge",5,4,1.85,3365,675000,675
"Connecticut","Ansonia",3,2,0.16,2405,140000,140
"Connecticut","Ansonia",3,1,0.12,1830,199900,200
"Connecticut","Oxford",3,3,2.17,2276,589900,590
"Connecticut","Ansonia",6,2,1.03,2250,324900,325
"Connecticut","Seymour",2,1,0.13,1085,219999,220
"Connecticut","Shelton",3,2,0.13,1240,299900,300
"Connecticut","Ansonia",3,2,0.25,1128,310000,310
"Connecticut","Derby",3,2,0.21,1376,345000,345
"Connecticut","Shelton",2,1,0.09,744,214900,215
"Connecticut","Derby",3,1,0.07,1452,169000,169
"Connecticut","Derby",3,2,0.14,1330,285900,286
"Connecticut","Ansonia",3,3,0.29,1288,379900,380
"Connecticut","Derby",3,2,0.14,1282,314900,315
"Connecticut","Ansonia",6,2,0.09,1559,285000,285
"Connecticut","Cheshire",3,2,0.23,1568,349000,349
"Connecticut","Seymour",4,3,0.98,2288,445000,445
"Connecticut","Oxford",4,3,1.51,2024,549900,550
"Connecticut","Ansonia",3,3,0.39,1284,359900,360
"Connecticut","Derby",2,2,0.35,1740,364900,365
"Connecticut","Woodbridge",5,4,1.46,3500,575000,575
"Connecticut","Seymour",3,2,0.12,898,170000,170
"Connecticut","Shelton",3,2,0.17,1182,360000,360
"Connecticut","Seymour",3,1,0.36,1131,175000,175
"Connecticut","Ansonia",5,4,0.27,3244,195000,195
"Connecticut","Ansonia",4,2,0.19,1700,264900,265
"Connecticut","Ansonia",4,2,0.12,2023,275000,275
"Connecticut","Hamden",3,3,2.31,1695,469900,470
"Connecticut","Derby",3,1,0.12,1165,219000,219
"Connecticut","Woodbridge",3,4,4.77,2923,624900,625
"Connecticut","Ansonia",3,2,0.12,1320,3e+05,300
"Connecticut","Woodbridge",4,3,1.45,2150,539900,540
"Connecticut","Ansonia",3,3,0.29,1500,394900,395
"Connecticut","Derby",3,2,0.36,1152,299900,300
"Connecticut","Shelton",3,3,0.37,1778,425000,425
"Connecticut","Derby",4,2,0.26,2448,290000,290
"Connecticut","Seymour",2,2,0.53,1144,299900,300
"Connecticut","Bethany",4,2,1.1,2339,399900,400
"Connecticut","Cheshire",3,3,0.88,2304,389000,389
"Connecticut","Shelton",4,3,0.14,1575,205000,205
"Connecticut","Seymour",3,3,1.85,1716,385000,385
"Connecticut","Cheshire",4,3,0.75,2340,699999,700
"Connecticut","Oxford",4,2,2.15,2086,399900,400
"Connecticut","Shelton",5,2,0.15,2194,479000,479
"Connecticut","Seymour",3,2,0.32,1190,309900,310
"Connecticut","Ansonia",4,1,0.18,1387,250000,250
"Connecticut","Shelton",3,2,0.11,1502,395000,395
"Connecticut","Cheshire",5,3,0.49,2787,699900,700
"Connecticut","Meriden",3,3,0.3,1276,265000,265
"Connecticut","Shelton",2,2,0.14,1247,320000,320
"Connecticut","Ansonia",4,2,1.7,1480,395000,395
"Connecticut","Waterbury",4,4,0.26,1528,299900,300
"Connecticut","Seymour",3,2,0.33,1636,299900,300
"Connecticut","Derby",4,1,0.17,1954,275000,275
"Connecticut","Woodbridge",3,4,4.93,1754,445000,445
"Connecticut","Seymour",3,3,1.14,1682,429900,430
"Connecticut","Berlin",3,3,0.45,2110,454900,455
"Connecticut","Seymour",2,2,0.13,1170,249900,250
"Connecticut","Ansonia",3,2,0.17,1338,279900,280
"Connecticut","Naugatuck",4,2,0.29,1904,249900,250
"Connecticut","Cheshire",4,5,0.97,3249,575000,575
"Connecticut","Woodbridge",4,4,1.38,3738,920000,920
"Connecticut","Beacon Falls",3,2,0.34,1392,310000,310
"Connecticut","Oxford",5,4,1.6,2720,619900,620
"Connecticut","Waterbury",6,3,0.1,3539,259900,260
"Connecticut","Woodbridge",4,3,2.1,3345,699000,699
"Connecticut","Derby",3,1,0.17,1070,197717,198
"Connecticut","Derby",5,2,0.27,2698,280000,280
"Connecticut","Woodbridge",4,4,1.56,3186,650000,650
"Connecticut","Ansonia",1,1,0.48,1551,219900,220
"Connecticut","Shelton",2,1,0.15,1001,239000,239
"Connecticut","Ansonia",3,2,0.25,1000,375000,375
"Connecticut","Ansonia",4,2,0.06,1302,209000,209
"Connecticut","Derby",4,2,0.1,1600,175000,175
"Connecticut","Ansonia",3,3,0.59,1684,4e+05,400
"Connecticut","Bethany",3,3,2.43,2025,474900,475
"Connecticut","Waterbury",2,1,0.45,1165,229900,230
"Connecticut","Waterbury",3,2,0.17,1200,234900,235
"Connecticut","Waterbury",3,2,0.15,1229,239900,240
"Connecticut","Waterbury",2,2,0.21,963,179000,179
"Connecticut","Waterbury",6,2,0.32,2668,295000,295
"Connecticut","Middlebury",4,3,5.06,2924,6e+05,600
"Connecticut","East Hartford",3,2,0.18,1243,135000,135
"Connecticut","East Hartford",3,1,0.2,912,199900,200
"Connecticut","East Hartford",2,1,0.14,1282,169900,170
"Connecticut","Windham",4,1,0.26,1254,197000,197
"Connecticut","Windham",2,1,0.21,960,209900,210
"Connecticut","East Hartford",2,1,0.52,912,199900,200
"Connecticut","East Hartford",3,2,0.05,1434,169900,170
"Connecticut","Wethersfield",3,2,0.17,1560,359000,359
"Connecticut","Newington",3,2,0.13,1392,290000,290
"Connecticut","Hebron",2,1,0.17,804,264900,265
"Connecticut","Scotland",3,2,4.87,1680,465500,466
"Connecticut","Columbia",3,3,2.34,2398,425000,425
"Connecticut","Montville",3,1,0.33,1134,279900,280
"Connecticut","Coventry",3,2,1.26,1309,329000,329
"Connecticut","Essex",3,3,0.71,2384,1995000,1995
"Connecticut","New London",3,2,0.06,962,259900,260
"Connecticut","East Lyme",3,3,2.2,1949,450000,450
"Connecticut","Hebron",2,2,5.46,2081,399500,400
"Connecticut","East Lyme",4,3,0.8,3100,665000,665
"Connecticut","New London",3,2,0.07,1340,165000,165
"Connecticut","New London",3,1,0.19,1222,106000,106
"Connecticut","Montville",5,3,3.68,2700,225000,225
